"trial_id","rt","stimulus","response","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","view_history","slider_start","itemA","itemB","categoryA","categoryB","correct","feedback","age","ethnicity","gender","race"
"causal_trial_7","3401","<p style=""font-size: 32px;"">First, Sarah <strong>reached for something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>remembered something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>reaching for something</strong> made her <strong>remember something</strong>?</span></p>","59","html-slider-response","10","2.0.0","49666","pilot_jyzkq05t0m","","","","50","reach for something","remember something","physical","cognitive","","","","","",""
"causal_trial_8","4320","<p style=""font-size: 32px;"">First, Sarah <strong>sat down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>thought about something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>sitting down</strong> made her <strong>think about something</strong>?</span></p>","29","html-slider-response","11","2.0.0","54241","pilot_jyzkq05t0m","","","","50","sit down","think about something","physical","cognitive","","","","","",""
"causal_trial_9","3844","<p style=""font-size: 32px;"">First, Sarah <strong>felt scared</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>thought about something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling scared</strong> made her <strong>think about something</strong>?</span></p>","56","html-slider-response","12","2.0.0","58336","pilot_jyzkq05t0m","","","","50","feel scared","think about something","physiological","cognitive","","","","","",""
"attention_check_1","2460","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move the slider all the way to the&nbsp;&nbsp;<strong>left</strong></p>","0","html-slider-response","13","2.0.0","61051","pilot_jyzkq05t0m","","","","50","","","","","true","","","","",""
"causal_trial_10","6888","<p style=""font-size: 32px;"">First, Sarah <strong>remembered something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>took a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>remembering something</strong> made her <strong>take a walk</strong>?</span></p>","50","html-slider-response","14","2.0.0","68190","pilot_jyzkq05t0m","","","","50","remember something","take a walk","cognitive","physical","","","","","",""
"causal_trial_11","3853","<p style=""font-size: 32px;"">First, Sarah <strong>kicked something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>kicking something</strong> made her <strong>feel pain</strong>?</span></p>","100","html-slider-response","15","2.0.0","72301","pilot_jyzkq05t0m","","","","50","kick something","feel pain","physical","physiological","","","","","",""
"causal_trial_12","3011","<p style=""font-size: 32px;"">First, Sarah <strong>felt sick</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>kicked something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling sick</strong> made her <strong>kick something</strong>?</span></p>","42","html-slider-response","16","2.0.0","75571","pilot_jyzkq05t0m","","","","50","feel sick","kick something","physiological","physical","","","","","",""
"causal_trial_13","3699","<p style=""font-size: 32px;"">First, Sarah <strong>remembered something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>kicked something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>remembering something</strong> made her <strong>kick something</strong>?</span></p>","60","html-slider-response","17","2.0.0","79523","pilot_jyzkq05t0m","","","","50","remember something","kick something","cognitive","physical","","","","","",""
"causal_trial_14","2796","<p style=""font-size: 32px;"">First, Sarah <strong>jumped up and down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>thought about something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>jumping up and down</strong> made her <strong>think about something</strong>?</span></p>","24","html-slider-response","18","2.0.0","82575","pilot_jyzkq05t0m","","","","50","jump up and down","think about something","physical","cognitive","","","","","",""
"causal_trial_15","2557","<p style=""font-size: 32px;"">First, Sarah <strong>felt scared</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>took a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling scared</strong> made her <strong>take a walk</strong>?</span></p>","38","html-slider-response","19","2.0.0","85388","pilot_jyzkq05t0m","","","","50","feel scared","take a walk","physiological","physical","","","","","",""
"causal_trial_16","5099","<p style=""font-size: 32px;"">First, Sarah <strong>remembered something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>thought about something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>remembering something</strong> made her <strong>think about something</strong>?</span></p>","92","html-slider-response","20","2.0.0","90752","pilot_jyzkq05t0m","","","","50","remember something","think about something","cognitive","cognitive","","","","","",""
"causal_trial_17","3527","<p style=""font-size: 32px;"">First, Sarah <strong>heard something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>hearing something</strong> made her <strong>feel sick</strong>?</span></p>","67","html-slider-response","21","2.0.0","94531","pilot_jyzkq05t0m","","","","50","hear something","feel sick","cognitive","physiological","","","","","",""
"causal_trial_18","2975","<p style=""font-size: 32px;"">First, Sarah <strong>saw something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>seeing something</strong> made her <strong>feel sick</strong>?</span></p>","85","html-slider-response","22","2.0.0","97770","pilot_jyzkq05t0m","","","","50","see something","feel sick","cognitive","physiological","","","","","",""
"attention_check_2","3150","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move slider to&nbsp;&nbsp;<strong>'Maybe yes'</strong></p>","75","html-slider-response","23","2.0.0","101175","pilot_jyzkq05t0m","","","","50","","","","","false","","","","",""
"causal_trial_19","7526","<p style=""font-size: 32px;"">First, Sarah <strong>remembered something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>saw something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>remembering something</strong> made her <strong>see something</strong>?</span></p>","0","html-slider-response","24","2.0.0","108953","pilot_jyzkq05t0m","","","","50","remember something","see something","cognitive","cognitive","","","","","",""
"causal_trial_20","3951","<p style=""font-size: 32px;"">First, Sarah <strong>felt pain</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling pain</strong> made her <strong>feel tired</strong>?</span></p>","40","html-slider-response","25","2.0.0","113160","pilot_jyzkq05t0m","","","","50","feel pain","feel tired","physiological","physiological","","","","","",""
"causal_trial_21","3395","<p style=""font-size: 32px;"">First, Sarah <strong>felt sick</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>reached for something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling sick</strong> made her <strong>reach for something</strong>?</span></p>","76","html-slider-response","26","2.0.0","116806","pilot_jyzkq05t0m","","","","50","feel sick","reach for something","physiological","physical","","","","","",""
"causal_trial_22","2542","<p style=""font-size: 32px;"">First, Sarah <strong>felt scared</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>reached for something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling scared</strong> made her <strong>reach for something</strong>?</span></p>","75","html-slider-response","27","2.0.0","119603","pilot_jyzkq05t0m","","","","50","feel scared","reach for something","physiological","physical","","","","","",""
"causal_trial_23","6286","<p style=""font-size: 32px;"">First, Sarah <strong>saw something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>sat down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>seeing something</strong> made her <strong>sit down</strong>?</span></p>","68","html-slider-response","28","2.0.0","126144","pilot_jyzkq05t0m","","","","50","see something","sit down","cognitive","physical","","","","","",""
"causal_trial_24","4757","<p style=""font-size: 32px;"">First, Sarah <strong>chose what to do</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>choosing what to do</strong> made her <strong>feel tired</strong>?</span></p>","20","html-slider-response","29","2.0.0","131152","pilot_jyzkq05t0m","","","","50","choose what to do","feel tired","cognitive","physiological","","","","","",""
"causal_trial_25","3536","<p style=""font-size: 32px;"">First, Sarah <strong>felt scared</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>sat down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling scared</strong> made her <strong>sit down</strong>?</span></p>","65","html-slider-response","30","2.0.0","134940","pilot_jyzkq05t0m","","","","50","feel scared","sit down","physiological","physical","","","","","",""
"causal_trial_26","6183","<p style=""font-size: 32px;"">First, Sarah <strong>saw something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>heard something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>seeing something</strong> made her <strong>hear something</strong>?</span></p>","18","html-slider-response","31","2.0.0","141375","pilot_jyzkq05t0m","","","","50","see something","hear something","cognitive","cognitive","","","","","",""
"causal_trial_27","4239","<p style=""font-size: 32px;"">First, Sarah <strong>felt pain</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>chose what to do</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling pain</strong> made her <strong>choose what to do</strong>?</span></p>","82","html-slider-response","32","2.0.0","145868","pilot_jyzkq05t0m","","","","50","feel pain","choose what to do","physiological","cognitive","","","","","",""
"attention_check_3","2149","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move slider all the way to the&nbsp;&nbsp;<strong>right</strong></p>","100","html-slider-response","33","2.0.0","148268","pilot_jyzkq05t0m","","","","50","","","","","false","","","","",""
"causal_trial_28","3750","<p style=""font-size: 32px;"">First, Sarah <strong>chose what to do</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>choosing what to do</strong> made her <strong>feel scared</strong>?</span></p>","81","html-slider-response","34","2.0.0","152273","pilot_jyzkq05t0m","","","","50","choose what to do","feel scared","cognitive","physiological","","","","","",""
"causal_trial_29","3785","<p style=""font-size: 32px;"">First, Sarah <strong>felt scared</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>saw something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling scared</strong> made her <strong>see something</strong>?</span></p>","0","html-slider-response","35","2.0.0","156323","pilot_jyzkq05t0m","","","","50","feel scared","see something","physiological","cognitive","","","","","",""
"causal_trial_30","3993","<p style=""font-size: 32px;"">First, Sarah <strong>saw something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>jumped up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>seeing something</strong> made her <strong>jump up and down</strong>?</span></p>","83","html-slider-response","36","2.0.0","160568","pilot_jyzkq05t0m","","","","50","see something","jump up and down","cognitive","physical","","","","","",""
"causal_trial_31","3495","<p style=""font-size: 32px;"">First, Sarah <strong>saw something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>chose what to do</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>seeing something</strong> made her <strong>choose what to do</strong>?</span></p>","85","html-slider-response","37","2.0.0","164318","pilot_jyzkq05t0m","","","","50","see something","choose what to do","cognitive","cognitive","","","","","",""
"causal_trial_32","3650","<p style=""font-size: 32px;"">First, Sarah <strong>felt hungry</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling hungry</strong> made her <strong>feel tired</strong>?</span></p>","37","html-slider-response","38","2.0.0","168226","pilot_jyzkq05t0m","","","","50","feel hungry","feel tired","physiological","physiological","","","","","",""
"causal_trial_33","3769","<p style=""font-size: 32px;"">First, Sarah <strong>took a walk</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>taking a walk</strong> made her <strong>feel sick</strong>?</span></p>","77","html-slider-response","39","2.0.0","172245","pilot_jyzkq05t0m","","","","50","take a walk","feel sick","physical","physiological","","","","","",""
"causal_trial_34","2824","<p style=""font-size: 32px;"">First, Sarah <strong>took a walk</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>kicked something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>taking a walk</strong> made her <strong>kick something</strong>?</span></p>","29","html-slider-response","40","2.0.0","175321","pilot_jyzkq05t0m","","","","50","take a walk","kick something","physical","physical","","","","","",""
"causal_trial_35","5606","<p style=""font-size: 32px;"">First, Sarah <strong>saw something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>kicked something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>seeing something</strong> made her <strong>kick something</strong>?</span></p>","86","html-slider-response","41","2.0.0","181178","pilot_jyzkq05t0m","","","","50","see something","kick something","cognitive","physical","","","","","",""
"causal_trial_36","2733","<p style=""font-size: 32px;"">First, Sarah <strong>kicked something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>jumped up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>kicking something</strong> made her <strong>jump up and down</strong>?</span></p>","50","html-slider-response","42","2.0.0","184162","pilot_jyzkq05t0m","","","","50","kick something","jump up and down","physical","physical","","","","","",""
"causal_trial_37","2983","<p style=""font-size: 32px;"">First, Sarah <strong>remembered something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>sat down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>remembering something</strong> made her <strong>sit down</strong>?</span></p>","36","html-slider-response","43","2.0.0","187396","pilot_jyzkq05t0m","","","","50","remember something","sit down","cognitive","physical","","","","","",""
"causal_trial_38","2906","<p style=""font-size: 32px;"">First, Sarah <strong>felt hungry</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling hungry</strong> made her <strong>feel pain</strong>?</span></p>","91","html-slider-response","44","2.0.0","190554","pilot_jyzkq05t0m","","","","50","feel hungry","feel pain","physiological","physiological","","","","","",""
"causal_trial_39","2879","<p style=""font-size: 32px;"">First, Sarah <strong>jumped up and down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>jumping up and down</strong> made her <strong>feel sick</strong>?</span></p>","75","html-slider-response","45","2.0.0","193688","pilot_jyzkq05t0m","","","","50","jump up and down","feel sick","physical","physiological","","","","","",""
"causal_trial_40","3994","<p style=""font-size: 32px;"">First, Sarah <strong>chose what to do</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>choosing what to do</strong> made her <strong>feel pain</strong>?</span></p>","15","html-slider-response","46","2.0.0","197933","pilot_jyzkq05t0m","","","","50","choose what to do","feel pain","cognitive","physiological","","","","","",""
"causal_trial_41","3890","<p style=""font-size: 32px;"">First, Sarah <strong>sat down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>heard something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>sitting down</strong> made her <strong>hear something</strong>?</span></p>","38","html-slider-response","47","2.0.0","202081","pilot_jyzkq05t0m","","","","50","sit down","hear something","physical","cognitive","","","","","",""
"causal_trial_42","3311","<p style=""font-size: 32px;"">First, Sarah <strong>felt sick</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling sick</strong> made her <strong>feel pain</strong>?</span></p>","88","html-slider-response","48","2.0.0","205643","pilot_jyzkq05t0m","","","","50","feel sick","feel pain","physiological","physiological","","","","","",""
"","3078","","","instructions","49","2.0.0","208973","pilot_jyzkq05t0m","","","[{""page_index"":0,""viewing_time"":3078}]","","","","","","","","","","",""
"demographics_survey","7444","","{""feedback"":"""",""age"":""19"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","survey-html-form","50","2.0.0","216669","pilot_jyzkq05t0m","","","","","","","","","","","19","Non-Hispanic","Female","White"
