"trial_id","rt","stimulus","response","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","view_history","slider_start","itemA","itemB","categoryA","categoryB","correct","feedback","age","ethnicity","gender","race"
"causal_trial_17","2446","<p style=""font-size: 32px;"">First, Sarah <strong>heard something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt hungry</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>hearing something</strong> made her <strong>feel hungry</strong>?</span></p>","26","html-slider-response","21","2.0.0","79307","pilot_sv3offwvby","","","","50","hear something","feel hungry","cognitive","physiological","","","","","",""
"causal_trial_18","2080","<p style=""font-size: 32px;"">First, Sarah <strong>sat down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>sitting down</strong> made her <strong>feel sick</strong>?</span></p>","70","html-slider-response","22","2.0.0","81640","pilot_sv3offwvby","","","","50","sit down","feel sick","physical","physiological","","","","","",""
"attention_check_2","2813","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move slider to&nbsp;&nbsp;<strong>'Maybe yes'</strong></p>","74","html-slider-response","23","2.0.0","84707","pilot_sv3offwvby","","","","50","","","","","false","","","","",""
"causal_trial_19","4363","<p style=""font-size: 32px;"">First, Sarah <strong>sat down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>remembered something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>sitting down</strong> made her <strong>remember something</strong>?</span></p>","77","html-slider-response","24","2.0.0","89323","pilot_sv3offwvby","","","","50","sit down","remember something","physical","cognitive","","","","","",""
"causal_trial_20","2163","<p style=""font-size: 32px;"">First, Sarah <strong>felt pain</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt hungry</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling pain</strong> made her <strong>feel hungry</strong>?</span></p>","33","html-slider-response","25","2.0.0","91740","pilot_sv3offwvby","","","","50","feel pain","feel hungry","physiological","physiological","","","","","",""
"causal_trial_21","3098","<p style=""font-size: 32px;"">First, Sarah <strong>heard something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>hearing something</strong> made her <strong>feel sick</strong>?</span></p>","66","html-slider-response","26","2.0.0","95090","pilot_sv3offwvby","","","","50","hear something","feel sick","cognitive","physiological","","","","","",""
"causal_trial_22","2180","<p style=""font-size: 32px;"">First, Sarah <strong>felt sick</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>took a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling sick</strong> made her <strong>take a walk</strong>?</span></p>","29","html-slider-response","27","2.0.0","97523","pilot_sv3offwvby","","","","50","feel sick","take a walk","physiological","physical","","","","","",""
"causal_trial_23","2646","<p style=""font-size: 32px;"">First, Sarah <strong>thought about something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>thinking about something</strong> made her <strong>feel sick</strong>?</span></p>","71","html-slider-response","28","2.0.0","100423","pilot_sv3offwvby","","","","50","think about something","feel sick","cognitive","physiological","","","","","",""
"causal_trial_24","2530","<p style=""font-size: 32px;"">First, Sarah <strong>kicked something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>sat down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>kicking something</strong> made her <strong>sit down</strong>?</span></p>","72","html-slider-response","29","2.0.0","103206","pilot_sv3offwvby","","","","50","kick something","sit down","physical","physical","","","","","",""
"causal_trial_25","2646","<p style=""font-size: 32px;"">First, Sarah <strong>felt pain</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>saw something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling pain</strong> made her <strong>see something</strong>?</span></p>","13","html-slider-response","30","2.0.0","106106","pilot_sv3offwvby","","","","50","feel pain","see something","physiological","cognitive","","","","","",""
"causal_trial_26","2697","<p style=""font-size: 32px;"">First, Sarah <strong>thought about something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt hungry</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>thinking about something</strong> made her <strong>feel hungry</strong>?</span></p>","23","html-slider-response","31","2.0.0","109057","pilot_sv3offwvby","","","","50","think about something","feel hungry","cognitive","physiological","","","","","",""
"causal_trial_27","4531","<p style=""font-size: 32px;"">First, Sarah <strong>saw something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt hungry</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>seeing something</strong> made her <strong>feel hungry</strong>?</span></p>","73","html-slider-response","32","2.0.0","113840","pilot_sv3offwvby","","","","50","see something","feel hungry","cognitive","physiological","","","","","",""
"attention_check_3","2378","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move slider all the way to the&nbsp;&nbsp;<strong>right</strong></p>","100","html-slider-response","33","2.0.0","116472","pilot_sv3offwvby","","","","50","","","","","false","","","","",""
"causal_trial_28","2281","<p style=""font-size: 32px;"">First, Sarah <strong>jumped up and down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>took a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>jumping up and down</strong> made her <strong>take a walk</strong>?</span></p>","23","html-slider-response","34","2.0.0","119006","pilot_sv3offwvby","","","","50","jump up and down","take a walk","physical","physical","","","","","",""
"causal_trial_29","2347","<p style=""font-size: 32px;"">First, Sarah <strong>felt hungry</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>took a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling hungry</strong> made her <strong>take a walk</strong>?</span></p>","15","html-slider-response","35","2.0.0","121607","pilot_sv3offwvby","","","","50","feel hungry","take a walk","physiological","physical","","","","","",""
"causal_trial_30","2879","<p style=""font-size: 32px;"">First, Sarah <strong>felt scared</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>chose what to do</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling scared</strong> made her <strong>choose what to do</strong>?</span></p>","69","html-slider-response","36","2.0.0","124740","pilot_sv3offwvby","","","","50","feel scared","choose what to do","physiological","cognitive","","","","","",""
"causal_trial_31","2429","<p style=""font-size: 32px;"">First, Sarah <strong>reached for something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>reaching for something</strong> made her <strong>feel sick</strong>?</span></p>","25","html-slider-response","37","2.0.0","127423","pilot_sv3offwvby","","","","50","reach for something","feel sick","physical","physiological","","","","","",""
"causal_trial_32","4348","<p style=""font-size: 32px;"">First, Sarah <strong>chose what to do</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>choosing what to do</strong> made her <strong>feel scared</strong>?</span></p>","73","html-slider-response","38","2.0.0","132023","pilot_sv3offwvby","","","","50","choose what to do","feel scared","cognitive","physiological","","","","","",""
"causal_trial_33","2330","<p style=""font-size: 32px;"">First, Sarah <strong>saw something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>sat down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>seeing something</strong> made her <strong>sit down</strong>?</span></p>","69","html-slider-response","39","2.0.0","134607","pilot_sv3offwvby","","","","50","see something","sit down","cognitive","physical","","","","","",""
"causal_trial_34","2496","<p style=""font-size: 32px;"">First, Sarah <strong>felt hungry</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>jumped up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling hungry</strong> made her <strong>jump up and down</strong>?</span></p>","13","html-slider-response","40","2.0.0","137356","pilot_sv3offwvby","","","","50","feel hungry","jump up and down","physiological","physical","","","","","",""
"causal_trial_35","3880","<p style=""font-size: 32px;"">First, Sarah <strong>took a walk</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>taking a walk</strong> made her <strong>feel scared</strong>?</span></p>","20","html-slider-response","41","2.0.0","141490","pilot_sv3offwvby","","","","50","take a walk","feel scared","physical","physiological","","","","","",""
"causal_trial_36","1980","<p style=""font-size: 32px;"">First, Sarah <strong>chose what to do</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>saw something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>choosing what to do</strong> made her <strong>see something</strong>?</span></p>","21","html-slider-response","42","2.0.0","143723","pilot_sv3offwvby","","","","50","choose what to do","see something","cognitive","cognitive","","","","","",""
"causal_trial_37","3446","<p style=""font-size: 32px;"">First, Sarah <strong>kicked something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt hungry</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>kicking something</strong> made her <strong>feel hungry</strong>?</span></p>","68","html-slider-response","43","2.0.0","147423","pilot_sv3offwvby","","","","50","kick something","feel hungry","physical","physiological","","","","","",""
"causal_trial_38","3664","<p style=""font-size: 32px;"">First, Sarah <strong>remembered something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>reached for something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>remembering something</strong> made her <strong>reach for something</strong>?</span></p>","77","html-slider-response","44","2.0.0","151339","pilot_sv3offwvby","","","","50","remember something","reach for something","cognitive","physical","","","","","",""
"causal_trial_39","2331","<p style=""font-size: 32px;"">First, Sarah <strong>reached for something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>kicked something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>reaching for something</strong> made her <strong>kick something</strong>?</span></p>","28","html-slider-response","45","2.0.0","153923","pilot_sv3offwvby","","","","50","reach for something","kick something","physical","physical","","","","","",""
"causal_trial_40","2429","<p style=""font-size: 32px;"">First, Sarah <strong>reached for something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>reaching for something</strong> made her <strong>feel tired</strong>?</span></p>","72","html-slider-response","46","2.0.0","156606","pilot_sv3offwvby","","","","50","reach for something","feel tired","physical","physiological","","","","","",""
"causal_trial_41","2631","<p style=""font-size: 32px;"">First, Sarah <strong>remembered something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>remembering something</strong> made her <strong>feel scared</strong>?</span></p>","78","html-slider-response","47","2.0.0","159489","pilot_sv3offwvby","","","","50","remember something","feel scared","cognitive","physiological","","","","","",""
"causal_trial_42","2701","<p style=""font-size: 32px;"">First, Sarah <strong>remembered something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>took a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>remembering something</strong> made her <strong>take a walk</strong>?</span></p>","67","html-slider-response","48","2.0.0","162444","pilot_sv3offwvby","","","","50","remember something","take a walk","cognitive","physical","","","","","",""
"","1626","","","instructions","49","2.0.0","164323","pilot_sv3offwvby","","","[{""page_index"":0,""viewing_time"":1626}]","","","","","","","","","","",""
"demographics_survey","22931","","{""feedback"":""the order of the events\n\nthought, then chose and vise versa"",""age"":""25"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","survey-html-form","50","2.0.0","187508","pilot_sv3offwvby","","","","","","","","","","the order of the events

thought, then chose and vise versa","25","Non-Hispanic","Female","White"
