"trial_id","rt","stimulus","response","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","view_history","slider_start","itemA","itemB","categoryA","categoryB","correct","feedback","age","ethnicity","gender","race"
"causal_trial_7","5297","<p style=""font-size: 32px;"">First, Sarah <strong>remembered something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>remembering something</strong> made her <strong>feel sick</strong>?</span></p>","75","html-slider-response","10","2.0.0","89997","pilot_cjdb5fo72m","","","","50","remember something","feel sick","cognitive","physiological","","","","","",""
"causal_trial_8","6335","<p style=""font-size: 32px;"">First, Sarah <strong>saw something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>kicked something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>seeing something</strong> made her <strong>kick something</strong>?</span></p>","86","html-slider-response","11","2.0.0","96588","pilot_cjdb5fo72m","","","","50","see something","kick something","cognitive","physical","","","","","",""
"causal_trial_9","6760","<p style=""font-size: 32px;"">First, Sarah <strong>chose what to do</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>jumped up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>choosing what to do</strong> made her <strong>jump up and down</strong>?</span></p>","81","html-slider-response","12","2.0.0","103601","pilot_cjdb5fo72m","","","","50","choose what to do","jump up and down","cognitive","physical","","","","","",""
"attention_check_1","3688","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move the slider all the way to the&nbsp;&nbsp;<strong>left</strong></p>","0","html-slider-response","13","2.0.0","107546","pilot_cjdb5fo72m","","","","50","","","","","true","","","","",""
"causal_trial_10","6872","<p style=""font-size: 32px;"">First, Sarah <strong>felt scared</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>took a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling scared</strong> made her <strong>take a walk</strong>?</span></p>","37","html-slider-response","14","2.0.0","114680","pilot_cjdb5fo72m","","","","50","feel scared","take a walk","physiological","physical","","","","","",""
"causal_trial_11","8095","<p style=""font-size: 32px;"">First, Sarah <strong>chose what to do</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>choosing what to do</strong> made her <strong>feel sick</strong>?</span></p>","75","html-slider-response","15","2.0.0","123034","pilot_cjdb5fo72m","","","","50","choose what to do","feel sick","cognitive","physiological","","","","","",""
"causal_trial_12","16652","<p style=""font-size: 32px;"">First, Sarah <strong>took a walk</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>thought about something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>taking a walk</strong> made her <strong>think about something</strong>?</span></p>","64","html-slider-response","16","2.0.0","139937","pilot_cjdb5fo72m","","","","50","take a walk","think about something","physical","cognitive","","","","","",""
"causal_trial_13","5492","<p style=""font-size: 32px;"">First, Sarah <strong>chose what to do</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt hungry</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>choosing what to do</strong> made her <strong>feel hungry</strong>?</span></p>","62","html-slider-response","17","2.0.0","145683","pilot_cjdb5fo72m","","","","50","choose what to do","feel hungry","cognitive","physiological","","","","","",""
"causal_trial_14","9737","<p style=""font-size: 32px;"">First, Sarah <strong>reached for something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>reaching for something</strong> made her <strong>feel sick</strong>?</span></p>","64","html-slider-response","18","2.0.0","155685","pilot_cjdb5fo72m","","","","50","reach for something","feel sick","physical","physiological","","","","","",""
"causal_trial_15","9258","<p style=""font-size: 32px;"">First, Sarah <strong>thought about something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>chose what to do</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>thinking about something</strong> made her <strong>choose what to do</strong>?</span></p>","100","html-slider-response","19","2.0.0","165198","pilot_cjdb5fo72m","","","","50","think about something","choose what to do","cognitive","cognitive","","","","","",""
"causal_trial_16","5807","<p style=""font-size: 32px;"">First, Sarah <strong>heard something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>thought about something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>hearing something</strong> made her <strong>think about something</strong>?</span></p>","76","html-slider-response","20","2.0.0","171260","pilot_cjdb5fo72m","","","","50","hear something","think about something","cognitive","cognitive","","","","","",""
"causal_trial_17","5653","<p style=""font-size: 32px;"">First, Sarah <strong>felt pain</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>saw something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling pain</strong> made her <strong>see something</strong>?</span></p>","11","html-slider-response","21","2.0.0","177179","pilot_cjdb5fo72m","","","","50","feel pain","see something","physiological","cognitive","","","","","",""
"causal_trial_18","5899","<p style=""font-size: 32px;"">First, Sarah <strong>chose what to do</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>kicked something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>choosing what to do</strong> made her <strong>kick something</strong>?</span></p>","84","html-slider-response","22","2.0.0","183341","pilot_cjdb5fo72m","","","","50","choose what to do","kick something","cognitive","physical","","","","","",""
"attention_check_2","4598","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move slider to&nbsp;&nbsp;<strong>'Maybe yes'</strong></p>","75","html-slider-response","23","2.0.0","188197","pilot_cjdb5fo72m","","","","50","","","","","false","","","","",""
"causal_trial_19","9962","<p style=""font-size: 32px;"">First, Sarah <strong>kicked something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>remembered something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>kicking something</strong> made her <strong>remember something</strong>?</span></p>","64","html-slider-response","24","2.0.0","198410","pilot_cjdb5fo72m","","","","50","kick something","remember something","physical","cognitive","","","","","",""
"causal_trial_20","6818","<p style=""font-size: 32px;"">First, Sarah <strong>felt hungry</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>jumped up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling hungry</strong> made her <strong>jump up and down</strong>?</span></p>","20","html-slider-response","25","2.0.0","205479","pilot_cjdb5fo72m","","","","50","feel hungry","jump up and down","physiological","physical","","","","","",""
"causal_trial_21","5681","<p style=""font-size: 32px;"">First, Sarah <strong>felt pain</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>sat down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling pain</strong> made her <strong>sit down</strong>?</span></p>","86","html-slider-response","26","2.0.0","211420","pilot_cjdb5fo72m","","","","50","feel pain","sit down","physiological","physical","","","","","",""
"causal_trial_22","5575","<p style=""font-size: 32px;"">First, Sarah <strong>sat down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>kicked something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>sitting down</strong> made her <strong>kick something</strong>?</span></p>","25","html-slider-response","27","2.0.0","217251","pilot_cjdb5fo72m","","","","50","sit down","kick something","physical","physical","","","","","",""
"causal_trial_23","8641","<p style=""font-size: 32px;"">First, Sarah <strong>thought about something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>heard something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>thinking about something</strong> made her <strong>hear something</strong>?</span></p>","7","html-slider-response","28","2.0.0","226154","pilot_cjdb5fo72m","","","","50","think about something","hear something","cognitive","cognitive","","","","","",""
"causal_trial_24","6467","<p style=""font-size: 32px;"">First, Sarah <strong>remembered something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>remembering something</strong> made her <strong>feel scared</strong>?</span></p>","82","html-slider-response","29","2.0.0","232872","pilot_cjdb5fo72m","","","","50","remember something","feel scared","cognitive","physiological","","","","","",""
"causal_trial_25","13268","<p style=""font-size: 32px;"">First, Sarah <strong>felt tired</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling tired</strong> made her <strong>feel scared</strong>?</span></p>","61","html-slider-response","30","2.0.0","246392","pilot_cjdb5fo72m","","","","50","feel tired","feel scared","physiological","physiological","","","","","",""
"causal_trial_26","5460","<p style=""font-size: 32px;"">First, Sarah <strong>felt pain</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling pain</strong> made her <strong>feel sick</strong>?</span></p>","68","html-slider-response","31","2.0.0","252111","pilot_cjdb5fo72m","","","","50","feel pain","feel sick","physiological","physiological","","","","","",""
"causal_trial_27","6461","<p style=""font-size: 32px;"">First, Sarah <strong>chose what to do</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>heard something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>choosing what to do</strong> made her <strong>hear something</strong>?</span></p>","9","html-slider-response","32","2.0.0","258825","pilot_cjdb5fo72m","","","","50","choose what to do","hear something","cognitive","cognitive","","","","","",""
"attention_check_3","3051","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move slider all the way to the&nbsp;&nbsp;<strong>right</strong></p>","100","html-slider-response","33","2.0.0","262131","pilot_cjdb5fo72m","","","","50","","","","","false","","","","",""
"causal_trial_28","5133","<p style=""font-size: 32px;"">First, Sarah <strong>chose what to do</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>reached for something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>choosing what to do</strong> made her <strong>reach for something</strong>?</span></p>","82","html-slider-response","34","2.0.0","267524","pilot_cjdb5fo72m","","","","50","choose what to do","reach for something","cognitive","physical","","","","","",""
"causal_trial_29","3473","<p style=""font-size: 32px;"">First, Sarah <strong>felt tired</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>sat down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling tired</strong> made her <strong>sit down</strong>?</span></p>","89","html-slider-response","35","2.0.0","271252","pilot_cjdb5fo72m","","","","50","feel tired","sit down","physiological","physical","","","","","",""
"causal_trial_30","4650","<p style=""font-size: 32px;"">First, Sarah <strong>chose what to do</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>choosing what to do</strong> made her <strong>feel scared</strong>?</span></p>","84","html-slider-response","36","2.0.0","276161","pilot_cjdb5fo72m","","","","50","choose what to do","feel scared","cognitive","physiological","","","","","",""
"causal_trial_31","4300","<p style=""font-size: 32px;"">First, Sarah <strong>reached for something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>thought about something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>reaching for something</strong> made her <strong>think about something</strong>?</span></p>","75","html-slider-response","37","2.0.0","280712","pilot_cjdb5fo72m","","","","50","reach for something","think about something","physical","cognitive","","","","","",""
"causal_trial_32","5532","<p style=""font-size: 32px;"">First, Sarah <strong>saw something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>jumped up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>seeing something</strong> made her <strong>jump up and down</strong>?</span></p>","83","html-slider-response","38","2.0.0","286507","pilot_cjdb5fo72m","","","","50","see something","jump up and down","cognitive","physical","","","","","",""
"causal_trial_33","5951","<p style=""font-size: 32px;"">First, Sarah <strong>remembered something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>saw something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>remembering something</strong> made her <strong>see something</strong>?</span></p>","20","html-slider-response","39","2.0.0","292709","pilot_cjdb5fo72m","","","","50","remember something","see something","cognitive","cognitive","","","","","",""
"causal_trial_34","6805","<p style=""font-size: 32px;"">First, Sarah <strong>remembered something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>heard something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>remembering something</strong> made her <strong>hear something</strong>?</span></p>","7","html-slider-response","40","2.0.0","299770","pilot_cjdb5fo72m","","","","50","remember something","hear something","cognitive","cognitive","","","","","",""
"causal_trial_35","6987","<p style=""font-size: 32px;"">First, Sarah <strong>reached for something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>took a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>reaching for something</strong> made her <strong>take a walk</strong>?</span></p>","19","html-slider-response","41","2.0.0","307008","pilot_cjdb5fo72m","","","","50","reach for something","take a walk","physical","physical","","","","","",""
"causal_trial_36","4089","<p style=""font-size: 32px;"">First, Sarah <strong>jumped up and down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>jumping up and down</strong> made her <strong>feel pain</strong>?</span></p>","83","html-slider-response","42","2.0.0","311348","pilot_cjdb5fo72m","","","","50","jump up and down","feel pain","physical","physiological","","","","","",""
"causal_trial_37","9055","<p style=""font-size: 32px;"">First, Sarah <strong>sat down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>saw something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>sitting down</strong> made her <strong>see something</strong>?</span></p>","55","html-slider-response","43","2.0.0","320654","pilot_cjdb5fo72m","","","","50","sit down","see something","physical","cognitive","","","","","",""
"causal_trial_38","8616","<p style=""font-size: 32px;"">First, Sarah <strong>kicked something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>jumped up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>kicking something</strong> made her <strong>jump up and down</strong>?</span></p>","83","html-slider-response","44","2.0.0","329533","pilot_cjdb5fo72m","","","","50","kick something","jump up and down","physical","physical","","","","","",""
"causal_trial_39","6344","<p style=""font-size: 32px;"">First, Sarah <strong>felt pain</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt hungry</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling pain</strong> made her <strong>feel hungry</strong>?</span></p>","22","html-slider-response","45","2.0.0","336131","pilot_cjdb5fo72m","","","","50","feel pain","feel hungry","physiological","physiological","","","","","",""
"causal_trial_40","7285","<p style=""font-size: 32px;"">First, Sarah <strong>sat down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>sitting down</strong> made her <strong>feel sick</strong>?</span></p>","41","html-slider-response","46","2.0.0","343678","pilot_cjdb5fo72m","","","","50","sit down","feel sick","physical","physiological","","","","","",""
"causal_trial_41","7700","<p style=""font-size: 32px;"">First, Sarah <strong>felt tired</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>kicked something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling tired</strong> made her <strong>kick something</strong>?</span></p>","25","html-slider-response","47","2.0.0","351641","pilot_cjdb5fo72m","","","","50","feel tired","kick something","physiological","physical","","","","","",""
"causal_trial_42","6230","<p style=""font-size: 32px;"">First, Sarah <strong>heard something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>chose what to do</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>hearing something</strong> made her <strong>choose what to do</strong>?</span></p>","78","html-slider-response","48","2.0.0","358127","pilot_cjdb5fo72m","","","","50","hear something","choose what to do","cognitive","cognitive","","","","","",""
"","12552","","","instructions","49","2.0.0","370934","pilot_cjdb5fo72m","","","[{""page_index"":0,""viewing_time"":12552}]","","","","","","","","","","",""
"demographics_survey","80885","","{""feedback"":""I mostly went with my gut based on what the actions were. I also tried to think of counterpoints to my gut reaction in order to consider other possibilities"",""age"":""31"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","survey-html-form","50","2.0.0","452074","pilot_cjdb5fo72m","","","","","","","","","","I mostly went with my gut based on what the actions were. I also tried to think of counterpoints to my gut reaction in order to consider other possibilities","31","Non-Hispanic","Male","White"
