"trial_id","rt","stimulus","response","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","view_history","slider_start","itemA","itemB","categoryA","categoryB","correct","feedback","age","ethnicity","gender","race"
"causal_trial_7","3486","<p style=""font-size: 32px;"">First, Sarah <strong>felt pain</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling pain</strong> made her <strong>feel scared</strong>?</span></p>","96","html-slider-response","10","2.0.0","74566","pilot_anxvs9jox4","","","","50","feel pain","feel scared","physiological","physiological","","","","","",""
"causal_trial_8","3811","<p style=""font-size: 32px;"">First, Sarah <strong>reached for something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>kicked something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>reaching for something</strong> made her <strong>kick something</strong>?</span></p>","27","html-slider-response","11","2.0.0","78646","pilot_anxvs9jox4","","","","50","reach for something","kick something","physical","physical","","","","","",""
"causal_trial_9","4165","<p style=""font-size: 32px;"">First, Sarah <strong>remembered something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>thought about something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>remembering something</strong> made her <strong>think about something</strong>?</span></p>","85","html-slider-response","12","2.0.0","83076","pilot_anxvs9jox4","","","","50","remember something","think about something","cognitive","cognitive","","","","","",""
"attention_check_1","3125","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move the slider all the way to the&nbsp;&nbsp;<strong>left</strong></p>","0","html-slider-response","13","2.0.0","86459","pilot_anxvs9jox4","","","","50","","","","","true","","","","",""
"causal_trial_10","3645","<p style=""font-size: 32px;"">First, Sarah <strong>felt scared</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>chose what to do</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling scared</strong> made her <strong>choose what to do</strong>?</span></p>","74","html-slider-response","14","2.0.0","90370","pilot_anxvs9jox4","","","","50","feel scared","choose what to do","physiological","cognitive","","","","","",""
"causal_trial_11","3459","<p style=""font-size: 32px;"">First, Sarah <strong>felt sick</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>took a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling sick</strong> made her <strong>take a walk</strong>?</span></p>","25","html-slider-response","15","2.0.0","94083","pilot_anxvs9jox4","","","","50","feel sick","take a walk","physiological","physical","","","","","",""
"causal_trial_12","3030","<p style=""font-size: 32px;"">First, Sarah <strong>took a walk</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>taking a walk</strong> made her <strong>feel sick</strong>?</span></p>","70","html-slider-response","16","2.0.0","97377","pilot_anxvs9jox4","","","","50","take a walk","feel sick","physical","physiological","","","","","",""
"causal_trial_13","6005","<p style=""font-size: 32px;"">First, Sarah <strong>took a walk</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>chose what to do</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>taking a walk</strong> made her <strong>choose what to do</strong>?</span></p>","26","html-slider-response","17","2.0.0","103640","pilot_anxvs9jox4","","","","50","take a walk","choose what to do","physical","cognitive","","","","","",""
"causal_trial_14","3278","<p style=""font-size: 32px;"">First, Sarah <strong>saw something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>jumped up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>seeing something</strong> made her <strong>jump up and down</strong>?</span></p>","77","html-slider-response","18","2.0.0","107175","pilot_anxvs9jox4","","","","50","see something","jump up and down","cognitive","physical","","","","","",""
"causal_trial_15","2742","<p style=""font-size: 32px;"">First, Sarah <strong>thought about something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>thinking about something</strong> made her <strong>feel sick</strong>?</span></p>","100","html-slider-response","19","2.0.0","110176","pilot_anxvs9jox4","","","","50","think about something","feel sick","cognitive","physiological","","","","","",""
"causal_trial_16","4486","<p style=""font-size: 32px;"">First, Sarah <strong>felt sick</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>saw something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling sick</strong> made her <strong>see something</strong>?</span></p>","0","html-slider-response","20","2.0.0","114919","pilot_anxvs9jox4","","","","50","feel sick","see something","physiological","cognitive","","","","","",""
"causal_trial_17","4952","<p style=""font-size: 32px;"">First, Sarah <strong>took a walk</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>heard something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>taking a walk</strong> made her <strong>hear something</strong>?</span></p>","0","html-slider-response","21","2.0.0","120126","pilot_anxvs9jox4","","","","50","take a walk","hear something","physical","cognitive","","","","","",""
"causal_trial_18","3484","<p style=""font-size: 32px;"">First, Sarah <strong>heard something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>saw something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>hearing something</strong> made her <strong>see something</strong>?</span></p>","0","html-slider-response","22","2.0.0","123869","pilot_anxvs9jox4","","","","50","hear something","see something","cognitive","cognitive","","","","","",""
"attention_check_2","9259","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move slider to&nbsp;&nbsp;<strong>'Maybe yes'</strong></p>","75","html-slider-response","23","2.0.0","133387","pilot_anxvs9jox4","","","","50","","","","","false","","","","",""
"causal_trial_19","4190","<p style=""font-size: 32px;"">First, Sarah <strong>took a walk</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>thought about something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>taking a walk</strong> made her <strong>think about something</strong>?</span></p>","75","html-slider-response","24","2.0.0","137843","pilot_anxvs9jox4","","","","50","take a walk","think about something","physical","cognitive","","","","","",""
"causal_trial_20","3187","<p style=""font-size: 32px;"">First, Sarah <strong>felt pain</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>chose what to do</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling pain</strong> made her <strong>choose what to do</strong>?</span></p>","75","html-slider-response","25","2.0.0","141283","pilot_anxvs9jox4","","","","50","feel pain","choose what to do","physiological","cognitive","","","","","",""
"causal_trial_21","2777","<p style=""font-size: 32px;"">First, Sarah <strong>felt sick</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>sat down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling sick</strong> made her <strong>sit down</strong>?</span></p>","76","html-slider-response","26","2.0.0","144315","pilot_anxvs9jox4","","","","50","feel sick","sit down","physiological","physical","","","","","",""
"causal_trial_22","3256","<p style=""font-size: 32px;"">First, Sarah <strong>felt sick</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>reached for something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling sick</strong> made her <strong>reach for something</strong>?</span></p>","76","html-slider-response","27","2.0.0","147825","pilot_anxvs9jox4","","","","50","feel sick","reach for something","physiological","physical","","","","","",""
"causal_trial_23","3169","<p style=""font-size: 32px;"">First, Sarah <strong>jumped up and down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>kicked something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>jumping up and down</strong> made her <strong>kick something</strong>?</span></p>","0","html-slider-response","28","2.0.0","151249","pilot_anxvs9jox4","","","","50","jump up and down","kick something","physical","physical","","","","","",""
"causal_trial_24","2596","<p style=""font-size: 32px;"">First, Sarah <strong>felt tired</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>saw something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling tired</strong> made her <strong>see something</strong>?</span></p>","0","html-slider-response","29","2.0.0","154097","pilot_anxvs9jox4","","","","50","feel tired","see something","physiological","cognitive","","","","","",""
"causal_trial_25","2789","<p style=""font-size: 32px;"">First, Sarah <strong>kicked something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>kicking something</strong> made her <strong>feel tired</strong>?</span></p>","72","html-slider-response","30","2.0.0","157145","pilot_anxvs9jox4","","","","50","kick something","feel tired","physical","physiological","","","","","",""
"causal_trial_26","31841","<p style=""font-size: 32px;"">First, Sarah <strong>felt hungry</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling hungry</strong> made her <strong>feel tired</strong>?</span></p>","28","html-slider-response","31","2.0.0","189244","pilot_anxvs9jox4","","","","50","feel hungry","feel tired","physiological","physiological","","","","","",""
"causal_trial_27","6897","<p style=""font-size: 32px;"">First, Sarah <strong>felt pain</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>remembered something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling pain</strong> made her <strong>remember something</strong>?</span></p>","100","html-slider-response","32","2.0.0","196402","pilot_anxvs9jox4","","","","50","feel pain","remember something","physiological","cognitive","","","","","",""
"attention_check_3","2465","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move slider all the way to the&nbsp;&nbsp;<strong>right</strong></p>","100","html-slider-response","33","2.0.0","199121","pilot_anxvs9jox4","","","","50","","","","","false","","","","",""
"causal_trial_28","3151","<p style=""font-size: 32px;"">First, Sarah <strong>kicked something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>remembered something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>kicking something</strong> made her <strong>remember something</strong>?</span></p>","71","html-slider-response","34","2.0.0","202528","pilot_anxvs9jox4","","","","50","kick something","remember something","physical","cognitive","","","","","",""
"causal_trial_29","8983","<p style=""font-size: 32px;"">First, Sarah <strong>sat down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>saw something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>sitting down</strong> made her <strong>see something</strong>?</span></p>","70","html-slider-response","35","2.0.0","211767","pilot_anxvs9jox4","","","","50","sit down","see something","physical","cognitive","","","","","",""
"causal_trial_30","3396","<p style=""font-size: 32px;"">First, Sarah <strong>thought about something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>jumped up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>thinking about something</strong> made her <strong>jump up and down</strong>?</span></p>","79","html-slider-response","36","2.0.0","215415","pilot_anxvs9jox4","","","","50","think about something","jump up and down","cognitive","physical","","","","","",""
"causal_trial_31","3073","<p style=""font-size: 32px;"">First, Sarah <strong>chose what to do</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>choosing what to do</strong> made her <strong>feel scared</strong>?</span></p>","100","html-slider-response","37","2.0.0","218751","pilot_anxvs9jox4","","","","50","choose what to do","feel scared","cognitive","physiological","","","","","",""
"causal_trial_32","14017","<p style=""font-size: 32px;"">First, Sarah <strong>felt pain</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>thought about something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling pain</strong> made her <strong>think about something</strong>?</span></p>","75","html-slider-response","38","2.0.0","233028","pilot_anxvs9jox4","","","","50","feel pain","think about something","physiological","cognitive","","","","","",""
"causal_trial_33","2904","<p style=""font-size: 32px;"">First, Sarah <strong>felt scared</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>heard something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling scared</strong> made her <strong>hear something</strong>?</span></p>","0","html-slider-response","39","2.0.0","236188","pilot_anxvs9jox4","","","","50","feel scared","hear something","physiological","cognitive","","","","","",""
"causal_trial_34","2794","<p style=""font-size: 32px;"">First, Sarah <strong>thought about something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>thinking about something</strong> made her <strong>feel tired</strong>?</span></p>","82","html-slider-response","40","2.0.0","239243","pilot_anxvs9jox4","","","","50","think about something","feel tired","cognitive","physiological","","","","","",""
"causal_trial_35","2798","<p style=""font-size: 32px;"">First, Sarah <strong>saw something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt hungry</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>seeing something</strong> made her <strong>feel hungry</strong>?</span></p>","78","html-slider-response","41","2.0.0","242299","pilot_anxvs9jox4","","","","50","see something","feel hungry","cognitive","physiological","","","","","",""
"causal_trial_36","6617","<p style=""font-size: 32px;"">First, Sarah <strong>took a walk</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>taking a walk</strong> made her <strong>feel scared</strong>?</span></p>","32","html-slider-response","42","2.0.0","249169","pilot_anxvs9jox4","","","","50","take a walk","feel scared","physical","physiological","","","","","",""
"causal_trial_37","14412","<p style=""font-size: 32px;"">First, Sarah <strong>felt scared</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling scared</strong> made her <strong>feel sick</strong>?</span></p>","76","html-slider-response","43","2.0.0","263839","pilot_anxvs9jox4","","","","50","feel scared","feel sick","physiological","physiological","","","","","",""
"causal_trial_38","6893","<p style=""font-size: 32px;"">First, Sarah <strong>felt scared</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>took a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling scared</strong> made her <strong>take a walk</strong>?</span></p>","71","html-slider-response","44","2.0.0","270998","pilot_anxvs9jox4","","","","50","feel scared","take a walk","physiological","physical","","","","","",""
"causal_trial_39","2612","<p style=""font-size: 32px;"">First, Sarah <strong>felt hungry</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>jumped up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling hungry</strong> made her <strong>jump up and down</strong>?</span></p>","24","html-slider-response","45","2.0.0","273870","pilot_anxvs9jox4","","","","50","feel hungry","jump up and down","physiological","physical","","","","","",""
"causal_trial_40","4066","<p style=""font-size: 32px;"">First, Sarah <strong>felt hungry</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling hungry</strong> made her <strong>feel pain</strong>?</span></p>","77","html-slider-response","46","2.0.0","278189","pilot_anxvs9jox4","","","","50","feel hungry","feel pain","physiological","physiological","","","","","",""
"causal_trial_41","3283","<p style=""font-size: 32px;"">First, Sarah <strong>remembered something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>heard something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>remembering something</strong> made her <strong>hear something</strong>?</span></p>","0","html-slider-response","47","2.0.0","281732","pilot_anxvs9jox4","","","","50","remember something","hear something","cognitive","cognitive","","","","","",""
"causal_trial_42","27975","<p style=""font-size: 32px;"">First, Sarah <strong>kicked something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>saw something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>kicking something</strong> made her <strong>see something</strong>?</span></p>","62","html-slider-response","48","2.0.0","309961","pilot_anxvs9jox4","","","","50","kick something","see something","physical","cognitive","","","","","",""
"","1817","","","instructions","49","2.0.0","312031","pilot_anxvs9jox4","","","[{""page_index"":0,""viewing_time"":1817}]","","","","","","","","","","",""
"demographics_survey","76765","","{""feedback"":""Some things definitely caused others, but some things could have only happened because of the first action, such as sitting then seeing something.  Perhaps what was seen was only visible from a seated position. "",""age"":""30"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","survey-html-form","50","2.0.0","389054","pilot_anxvs9jox4","","","","","","","","","","Some things definitely caused others, but some things could have only happened because of the first action, such as sitting then seeing something.  Perhaps what was seen was only visible from a seated position. ","30","Non-Hispanic","Female","White"
