"trial_id","rt","stimulus","response","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","view_history","slider_start","itemA","itemB","categoryA","categoryB","correct","feedback","age","ethnicity","gender","race"
"causal_trial_17","6517","<p style=""font-size: 32px;"">First, Sarah <strong>remembered something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>sat down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>remembering something</strong> made her <strong>sit down</strong>?</span></p>","35","html-slider-response","21","2.0.0","182980","pilot_hn1zep0ba1","","","","50","remember something","sit down","cognitive","physical","","","","","",""
"causal_trial_18","6271","<p style=""font-size: 32px;"">First, Sarah <strong>sat down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>sitting down</strong> made her <strong>feel sick</strong>?</span></p>","77","html-slider-response","22","2.0.0","189522","pilot_hn1zep0ba1","","","","50","sit down","feel sick","physical","physiological","","","","","",""
"attention_check_2","10185","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move slider to&nbsp;&nbsp;<strong>'Maybe yes'</strong></p>","75","html-slider-response","23","2.0.0","199968","pilot_hn1zep0ba1","","","","50","","","","","false","","","","",""
"causal_trial_19","5331","<p style=""font-size: 32px;"">First, Sarah <strong>felt tired</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling tired</strong> made her <strong>feel pain</strong>?</span></p>","65","html-slider-response","24","2.0.0","205559","pilot_hn1zep0ba1","","","","50","feel tired","feel pain","physiological","physiological","","","","","",""
"causal_trial_20","9426","<p style=""font-size: 32px;"">First, Sarah <strong>felt scared</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>took a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling scared</strong> made her <strong>take a walk</strong>?</span></p>","75","html-slider-response","25","2.0.0","215246","pilot_hn1zep0ba1","","","","50","feel scared","take a walk","physiological","physical","","","","","",""
"causal_trial_21","7879","<p style=""font-size: 32px;"">First, Sarah <strong>jumped up and down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>kicked something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>jumping up and down</strong> made her <strong>kick something</strong>?</span></p>","89","html-slider-response","26","2.0.0","223387","pilot_hn1zep0ba1","","","","50","jump up and down","kick something","physical","physical","","","","","",""
"causal_trial_22","5034","<p style=""font-size: 32px;"">First, Sarah <strong>kicked something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>kicking something</strong> made her <strong>feel tired</strong>?</span></p>","11","html-slider-response","27","2.0.0","228683","pilot_hn1zep0ba1","","","","50","kick something","feel tired","physical","physiological","","","","","",""
"causal_trial_23","4380","<p style=""font-size: 32px;"">First, Sarah <strong>thought about something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>thinking about something</strong> made her <strong>feel pain</strong>?</span></p>","39","html-slider-response","28","2.0.0","233325","pilot_hn1zep0ba1","","","","50","think about something","feel pain","cognitive","physiological","","","","","",""
"causal_trial_24","3702","<p style=""font-size: 32px;"">First, Sarah <strong>felt pain</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>sat down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling pain</strong> made her <strong>sit down</strong>?</span></p>","77","html-slider-response","29","2.0.0","237283","pilot_hn1zep0ba1","","","","50","feel pain","sit down","physiological","physical","","","","","",""
"causal_trial_25","4875","<p style=""font-size: 32px;"">First, Sarah <strong>reached for something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>reaching for something</strong> made her <strong>feel tired</strong>?</span></p>","26","html-slider-response","30","2.0.0","242413","pilot_hn1zep0ba1","","","","50","reach for something","feel tired","physical","physiological","","","","","",""
"causal_trial_26","5358","<p style=""font-size: 32px;"">First, Sarah <strong>felt pain</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling pain</strong> made her <strong>feel scared</strong>?</span></p>","100","html-slider-response","31","2.0.0","248040","pilot_hn1zep0ba1","","","","50","feel pain","feel scared","physiological","physiological","","","","","",""
"causal_trial_27","4099","<p style=""font-size: 32px;"">First, Sarah <strong>felt hungry</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>chose what to do</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling hungry</strong> made her <strong>choose what to do</strong>?</span></p>","81","html-slider-response","32","2.0.0","252402","pilot_hn1zep0ba1","","","","50","feel hungry","choose what to do","physiological","cognitive","","","","","",""
"attention_check_3","3574","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move slider all the way to the&nbsp;&nbsp;<strong>right</strong></p>","100","html-slider-response","33","2.0.0","256237","pilot_hn1zep0ba1","","","","50","","","","","false","","","","",""
"causal_trial_28","4058","<p style=""font-size: 32px;"">First, Sarah <strong>saw something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt hungry</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>seeing something</strong> made her <strong>feel hungry</strong>?</span></p>","61","html-slider-response","34","2.0.0","260565","pilot_hn1zep0ba1","","","","50","see something","feel hungry","cognitive","physiological","","","","","",""
"causal_trial_29","3307","<p style=""font-size: 32px;"">First, Sarah <strong>felt sick</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling sick</strong> made her <strong>feel tired</strong>?</span></p>","83","html-slider-response","35","2.0.0","264130","pilot_hn1zep0ba1","","","","50","feel sick","feel tired","physiological","physiological","","","","","",""
"causal_trial_30","5305","<p style=""font-size: 32px;"">First, Sarah <strong>chose what to do</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>choosing what to do</strong> made her <strong>feel pain</strong>?</span></p>","61","html-slider-response","36","2.0.0","269694","pilot_hn1zep0ba1","","","","50","choose what to do","feel pain","cognitive","physiological","","","","","",""
"causal_trial_31","4246","<p style=""font-size: 32px;"">First, Sarah <strong>saw something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>took a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>seeing something</strong> made her <strong>take a walk</strong>?</span></p>","76","html-slider-response","37","2.0.0","274197","pilot_hn1zep0ba1","","","","50","see something","take a walk","cognitive","physical","","","","","",""
"causal_trial_32","4531","<p style=""font-size: 32px;"">First, Sarah <strong>felt scared</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>sat down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling scared</strong> made her <strong>sit down</strong>?</span></p>","87","html-slider-response","38","2.0.0","278984","pilot_hn1zep0ba1","","","","50","feel scared","sit down","physiological","physical","","","","","",""
"causal_trial_33","9669","<p style=""font-size: 32px;"">First, Sarah <strong>felt sick</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling sick</strong> made her <strong>feel scared</strong>?</span></p>","86","html-slider-response","39","2.0.0","288919","pilot_hn1zep0ba1","","","","50","feel sick","feel scared","physiological","physiological","","","","","",""
"causal_trial_34","6357","<p style=""font-size: 32px;"">First, Sarah <strong>sat down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>thought about something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>sitting down</strong> made her <strong>think about something</strong>?</span></p>","88","html-slider-response","40","2.0.0","295535","pilot_hn1zep0ba1","","","","50","sit down","think about something","physical","cognitive","","","","","",""
"causal_trial_35","8964","<p style=""font-size: 32px;"">First, Sarah <strong>felt sick</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>saw something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling sick</strong> made her <strong>see something</strong>?</span></p>","67","html-slider-response","41","2.0.0","304766","pilot_hn1zep0ba1","","","","50","feel sick","see something","physiological","cognitive","","","","","",""
"causal_trial_36","3997","<p style=""font-size: 32px;"">First, Sarah <strong>thought about something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>took a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>thinking about something</strong> made her <strong>take a walk</strong>?</span></p>","77","html-slider-response","42","2.0.0","309021","pilot_hn1zep0ba1","","","","50","think about something","take a walk","cognitive","physical","","","","","",""
"causal_trial_37","4632","<p style=""font-size: 32px;"">First, Sarah <strong>felt scared</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling scared</strong> made her <strong>feel pain</strong>?</span></p>","87","html-slider-response","43","2.0.0","313925","pilot_hn1zep0ba1","","","","50","feel scared","feel pain","physiological","physiological","","","","","",""
"causal_trial_38","3947","<p style=""font-size: 32px;"">First, Sarah <strong>felt hungry</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>took a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling hungry</strong> made her <strong>take a walk</strong>?</span></p>","75","html-slider-response","44","2.0.0","318132","pilot_hn1zep0ba1","","","","50","feel hungry","take a walk","physiological","physical","","","","","",""
"causal_trial_39","4043","<p style=""font-size: 32px;"">First, Sarah <strong>felt scared</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>jumped up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling scared</strong> made her <strong>jump up and down</strong>?</span></p>","76","html-slider-response","45","2.0.0","322435","pilot_hn1zep0ba1","","","","50","feel scared","jump up and down","physiological","physical","","","","","",""
"causal_trial_40","3787","<p style=""font-size: 32px;"">First, Sarah <strong>felt pain</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>chose what to do</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling pain</strong> made her <strong>choose what to do</strong>?</span></p>","66","html-slider-response","46","2.0.0","326478","pilot_hn1zep0ba1","","","","50","feel pain","choose what to do","physiological","cognitive","","","","","",""
"causal_trial_41","4530","<p style=""font-size: 32px;"">First, Sarah <strong>felt scared</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>reached for something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling scared</strong> made her <strong>reach for something</strong>?</span></p>","85","html-slider-response","47","2.0.0","331268","pilot_hn1zep0ba1","","","","50","feel scared","reach for something","physiological","physical","","","","","",""
"causal_trial_42","5685","<p style=""font-size: 32px;"">First, Sarah <strong>jumped up and down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>chose what to do</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>jumping up and down</strong> made her <strong>choose what to do</strong>?</span></p>","29","html-slider-response","48","2.0.0","337220","pilot_hn1zep0ba1","","","","50","jump up and down","choose what to do","physical","cognitive","","","","","",""
"","13410","","","instructions","49","2.0.0","350885","pilot_hn1zep0ba1","","","[{""page_index"":0,""viewing_time"":13410}]","","","","","","","","","","",""
"demographics_survey","48397","","{""feedback"":""Good questions that made me think"",""age"":""50"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","survey-html-form","50","2.0.0","399552","pilot_hn1zep0ba1","","","","","","","","","","Good questions that made me think","50","Non-Hispanic","Male","White"
