"trial_id","rt","stimulus","response","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","view_history","slider_start","itemA","itemB","categoryA","categoryB","correct","feedback","age","ethnicity","gender","race"
"causal_trial_7","10788","<p style=""font-size: 32px;"">First, Sarah <strong>heard something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>sat down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>hearing something</strong> made her <strong>sit down</strong>?</span></p>","87","html-slider-response","10","2.0.0","142456","pilot_2w19ksqx74","","","","50","hear something","sit down","cognitive","physical","","","","","",""
"causal_trial_8","4936","<p style=""font-size: 32px;"">First, Sarah <strong>sat down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>remembered something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>sitting down</strong> made her <strong>remember something</strong>?</span></p>","84","html-slider-response","11","2.0.0","147647","pilot_2w19ksqx74","","","","50","sit down","remember something","physical","cognitive","","","","","",""
"causal_trial_9","8177","<p style=""font-size: 32px;"">First, Sarah <strong>thought about something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>kicked something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>thinking about something</strong> made her <strong>kick something</strong>?</span></p>","75","html-slider-response","12","2.0.0","156085","pilot_2w19ksqx74","","","","50","think about something","kick something","cognitive","physical","","","","","",""
"attention_check_1","23572","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move the slider all the way to the&nbsp;&nbsp;<strong>left</strong></p>","0","html-slider-response","13","2.0.0","179913","pilot_2w19ksqx74","","","","50","","","","","true","","","","",""
"causal_trial_10","6071","<p style=""font-size: 32px;"">First, Sarah <strong>felt hungry</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>heard something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling hungry</strong> made her <strong>hear something</strong>?</span></p>","27","html-slider-response","14","2.0.0","186240","pilot_2w19ksqx74","","","","50","feel hungry","hear something","physiological","cognitive","","","","","",""
"causal_trial_11","3552","<p style=""font-size: 32px;"">First, Sarah <strong>saw something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>seeing something</strong> made her <strong>feel pain</strong>?</span></p>","76","html-slider-response","15","2.0.0","190047","pilot_2w19ksqx74","","","","50","see something","feel pain","cognitive","physiological","","","","","",""
"causal_trial_12","5412","<p style=""font-size: 32px;"">First, Sarah <strong>felt scared</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt hungry</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling scared</strong> made her <strong>feel hungry</strong>?</span></p>","63","html-slider-response","16","2.0.0","195719","pilot_2w19ksqx74","","","","50","feel scared","feel hungry","physiological","physiological","","","","","",""
"causal_trial_13","7142","<p style=""font-size: 32px;"">First, Sarah <strong>thought about something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>took a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>thinking about something</strong> made her <strong>take a walk</strong>?</span></p>","95","html-slider-response","17","2.0.0","203128","pilot_2w19ksqx74","","","","50","think about something","take a walk","cognitive","physical","","","","","",""
"causal_trial_14","4670","<p style=""font-size: 32px;"">First, Sarah <strong>felt tired</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling tired</strong> made her <strong>feel pain</strong>?</span></p>","68","html-slider-response","18","2.0.0","208055","pilot_2w19ksqx74","","","","50","feel tired","feel pain","physiological","physiological","","","","","",""
"causal_trial_15","8285","<p style=""font-size: 32px;"">First, Sarah <strong>chose what to do</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>took a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>choosing what to do</strong> made her <strong>take a walk</strong>?</span></p>","68","html-slider-response","19","2.0.0","216596","pilot_2w19ksqx74","","","","50","choose what to do","take a walk","cognitive","physical","","","","","",""
"causal_trial_16","32769","<p style=""font-size: 32px;"">First, Sarah <strong>took a walk</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>jumped up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>taking a walk</strong> made her <strong>jump up and down</strong>?</span></p>","78","html-slider-response","20","2.0.0","249627","pilot_2w19ksqx74","","","","50","take a walk","jump up and down","physical","physical","","","","","",""
"causal_trial_17","6650","<p style=""font-size: 32px;"">First, Sarah <strong>felt scared</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>chose what to do</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling scared</strong> made her <strong>choose what to do</strong>?</span></p>","85","html-slider-response","21","2.0.0","256533","pilot_2w19ksqx74","","","","50","feel scared","choose what to do","physiological","cognitive","","","","","",""
"causal_trial_18","4366","<p style=""font-size: 32px;"">First, Sarah <strong>remembered something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>heard something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>remembering something</strong> made her <strong>hear something</strong>?</span></p>","40","html-slider-response","22","2.0.0","261157","pilot_2w19ksqx74","","","","50","remember something","hear something","cognitive","cognitive","","","","","",""
"attention_check_2","10902","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move slider to&nbsp;&nbsp;<strong>'Maybe yes'</strong></p>","76","html-slider-response","23","2.0.0","272326","pilot_2w19ksqx74","","","","50","","","","","false","","","","",""
"causal_trial_19","53180","<p style=""font-size: 32px;"">First, Sarah <strong>reached for something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>thought about something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>reaching for something</strong> made her <strong>think about something</strong>?</span></p>","83","html-slider-response","24","2.0.0","325758","pilot_2w19ksqx74","","","","50","reach for something","think about something","physical","cognitive","","","","","",""
"causal_trial_20","5543","<p style=""font-size: 32px;"">First, Sarah <strong>remembered something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt hungry</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>remembering something</strong> made her <strong>feel hungry</strong>?</span></p>","60","html-slider-response","25","2.0.0","331558","pilot_2w19ksqx74","","","","50","remember something","feel hungry","cognitive","physiological","","","","","",""
"causal_trial_21","3472","<p style=""font-size: 32px;"">First, Sarah <strong>kicked something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt hungry</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>kicking something</strong> made her <strong>feel hungry</strong>?</span></p>","50","html-slider-response","26","2.0.0","335283","pilot_2w19ksqx74","","","","50","kick something","feel hungry","physical","physiological","","","","","",""
"causal_trial_22","3478","<p style=""font-size: 32px;"">First, Sarah <strong>felt scared</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling scared</strong> made her <strong>feel sick</strong>?</span></p>","97","html-slider-response","27","2.0.0","339017","pilot_2w19ksqx74","","","","50","feel scared","feel sick","physiological","physiological","","","","","",""
"causal_trial_23","26295","<p style=""font-size: 32px;"">First, Sarah <strong>felt sick</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling sick</strong> made her <strong>feel scared</strong>?</span></p>","75","html-slider-response","28","2.0.0","365564","pilot_2w19ksqx74","","","","50","feel sick","feel scared","physiological","physiological","","","","","",""
"causal_trial_24","6128","<p style=""font-size: 32px;"">First, Sarah <strong>felt tired</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>chose what to do</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling tired</strong> made her <strong>choose what to do</strong>?</span></p>","80","html-slider-response","29","2.0.0","371949","pilot_2w19ksqx74","","","","50","feel tired","choose what to do","physiological","cognitive","","","","","",""
"causal_trial_25","4358","<p style=""font-size: 32px;"">First, Sarah <strong>jumped up and down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>kicked something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>jumping up and down</strong> made her <strong>kick something</strong>?</span></p>","90","html-slider-response","30","2.0.0","376563","pilot_2w19ksqx74","","","","50","jump up and down","kick something","physical","physical","","","","","",""
"causal_trial_26","3618","<p style=""font-size: 32px;"">First, Sarah <strong>kicked something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>chose what to do</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>kicking something</strong> made her <strong>choose what to do</strong>?</span></p>","65","html-slider-response","31","2.0.0","380433","pilot_2w19ksqx74","","","","50","kick something","choose what to do","physical","cognitive","","","","","",""
"causal_trial_27","6314","<p style=""font-size: 32px;"">First, Sarah <strong>took a walk</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>taking a walk</strong> made her <strong>feel tired</strong>?</span></p>","96","html-slider-response","32","2.0.0","387001","pilot_2w19ksqx74","","","","50","take a walk","feel tired","physical","physiological","","","","","",""
"attention_check_3","8530","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move slider all the way to the&nbsp;&nbsp;<strong>right</strong></p>","100","html-slider-response","33","2.0.0","395783","pilot_2w19ksqx74","","","","50","","","","","false","","","","",""
"causal_trial_28","30422","<p style=""font-size: 32px;"">First, Sarah <strong>chose what to do</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>kicked something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>choosing what to do</strong> made her <strong>kick something</strong>?</span></p>","77","html-slider-response","34","2.0.0","426458","pilot_2w19ksqx74","","","","50","choose what to do","kick something","cognitive","physical","","","","","",""
"causal_trial_29","7829","<p style=""font-size: 32px;"">First, Sarah <strong>thought about something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>thinking about something</strong> made her <strong>feel pain</strong>?</span></p>","77","html-slider-response","35","2.0.0","434543","pilot_2w19ksqx74","","","","50","think about something","feel pain","cognitive","physiological","","","","","",""
"causal_trial_30","4036","<p style=""font-size: 32px;"">First, Sarah <strong>remembered something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>remembering something</strong> made her <strong>feel tired</strong>?</span></p>","89","html-slider-response","36","2.0.0","438836","pilot_2w19ksqx74","","","","50","remember something","feel tired","cognitive","physiological","","","","","",""
"causal_trial_31","5931","<p style=""font-size: 32px;"">First, Sarah <strong>sat down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>heard something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>sitting down</strong> made her <strong>hear something</strong>?</span></p>","75","html-slider-response","37","2.0.0","445019","pilot_2w19ksqx74","","","","50","sit down","hear something","physical","cognitive","","","","","",""
"causal_trial_32","7257","<p style=""font-size: 32px;"">First, Sarah <strong>jumped up and down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>remembered something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>jumping up and down</strong> made her <strong>remember something</strong>?</span></p>","88","html-slider-response","38","2.0.0","452534","pilot_2w19ksqx74","","","","50","jump up and down","remember something","physical","cognitive","","","","","",""
"causal_trial_33","26136","<p style=""font-size: 32px;"">First, Sarah <strong>sat down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>took a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>sitting down</strong> made her <strong>take a walk</strong>?</span></p>","77","html-slider-response","39","2.0.0","478923","pilot_2w19ksqx74","","","","50","sit down","take a walk","physical","physical","","","","","",""
"causal_trial_34","3018","<p style=""font-size: 32px;"">First, Sarah <strong>felt tired</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling tired</strong> made her <strong>feel sick</strong>?</span></p>","91","html-slider-response","40","2.0.0","482206","pilot_2w19ksqx74","","","","50","feel tired","feel sick","physiological","physiological","","","","","",""
"causal_trial_35","3068","<p style=""font-size: 32px;"">First, Sarah <strong>heard something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>took a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>hearing something</strong> made her <strong>take a walk</strong>?</span></p>","69","html-slider-response","41","2.0.0","485532","pilot_2w19ksqx74","","","","50","hear something","take a walk","cognitive","physical","","","","","",""
"causal_trial_36","6264","<p style=""font-size: 32px;"">First, Sarah <strong>thought about something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>remembered something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>thinking about something</strong> made her <strong>remember something</strong>?</span></p>","100","html-slider-response","42","2.0.0","492053","pilot_2w19ksqx74","","","","50","think about something","remember something","cognitive","cognitive","","","","","",""
"causal_trial_37","3102","<p style=""font-size: 32px;"">First, Sarah <strong>jumped up and down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>jumping up and down</strong> made her <strong>feel tired</strong>?</span></p>","95","html-slider-response","43","2.0.0","495409","pilot_2w19ksqx74","","","","50","jump up and down","feel tired","physical","physiological","","","","","",""
"causal_trial_38","27169","<p style=""font-size: 32px;"">First, Sarah <strong>reached for something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>sat down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>reaching for something</strong> made her <strong>sit down</strong>?</span></p>","67","html-slider-response","44","2.0.0","522835","pilot_2w19ksqx74","","","","50","reach for something","sit down","physical","physical","","","","","",""
"causal_trial_39","12600","<p style=""font-size: 32px;"">First, Sarah <strong>heard something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>chose what to do</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>hearing something</strong> made her <strong>choose what to do</strong>?</span></p>","76","html-slider-response","45","2.0.0","535689","pilot_2w19ksqx74","","","","50","hear something","choose what to do","cognitive","cognitive","","","","","",""
"causal_trial_40","4853","<p style=""font-size: 32px;"">First, Sarah <strong>remembered something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>thought about something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>remembering something</strong> made her <strong>think about something</strong>?</span></p>","100","html-slider-response","46","2.0.0","540799","pilot_2w19ksqx74","","","","50","remember something","think about something","cognitive","cognitive","","","","","",""
"causal_trial_41","21386","<p style=""font-size: 32px;"">First, Sarah <strong>took a walk</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>saw something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>taking a walk</strong> made her <strong>see something</strong>?</span></p>","100","html-slider-response","47","2.0.0","562450","pilot_2w19ksqx74","","","","50","take a walk","see something","physical","cognitive","","","","","",""
"causal_trial_42","3068","<p style=""font-size: 32px;"">First, Sarah <strong>reached for something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>heard something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>reaching for something</strong> made her <strong>hear something</strong>?</span></p>","95","html-slider-response","48","2.0.0","565771","pilot_2w19ksqx74","","","","50","reach for something","hear something","physical","cognitive","","","","","",""
"","3036","","","instructions","49","2.0.0","569063","pilot_2w19ksqx74","","","[{""page_index"":0,""viewing_time"":3036}]","","","","","","","","","","",""
"demographics_survey","21916","","{""feedback"":""Great study please send more."",""age"":""55"",""gender"":""Female"",""other_gender"":"""",""race"":""Black/African American"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","survey-html-form","50","2.0.0","591236","pilot_2w19ksqx74","","","","","","","","","","Great study please send more.","55","Non-Hispanic","Female","Black/African American"
