"trial_id","rt","stimulus","response","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","view_history","slider_start","itemA","itemB","categoryA","categoryB","correct","feedback","age","ethnicity","gender","race"
"causal_trial_8","8617","<p style=""font-size: 32px;"">First, Sarah <strong>took a walk</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>heard something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>taking a walk</strong> made her <strong>hear something</strong>?</span></p>","50","html-slider-response","11","2.0.0","150147","pilot_w9ul6gfmx6","","","","50","take a walk","hear something","physical","cognitive","","","","","",""
"causal_trial_9","5700","<p style=""font-size: 32px;"">First, Sarah <strong>took a walk</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>taking a walk</strong> made her <strong>feel sick</strong>?</span></p>","59","html-slider-response","12","2.0.0","156099","pilot_w9ul6gfmx6","","","","50","take a walk","feel sick","physical","physiological","","","","","",""
"attention_check_1","8053","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move the slider all the way to the&nbsp;&nbsp;<strong>left</strong></p>","0","html-slider-response","13","2.0.0","164406","pilot_w9ul6gfmx6","","","","50","","","","","true","","","","",""
"causal_trial_10","7849","<p style=""font-size: 32px;"">First, Sarah <strong>thought about something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>reached for something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>thinking about something</strong> made her <strong>reach for something</strong>?</span></p>","81","html-slider-response","14","2.0.0","172517","pilot_w9ul6gfmx6","","","","50","think about something","reach for something","cognitive","physical","","","","","",""
"causal_trial_11","14462","<p style=""font-size: 32px;"">First, Sarah <strong>thought about something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>kicked something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>thinking about something</strong> made her <strong>kick something</strong>?</span></p>","36","html-slider-response","15","2.0.0","187232","pilot_w9ul6gfmx6","","","","50","think about something","kick something","cognitive","physical","","","","","",""
"causal_trial_12","10076","<p style=""font-size: 32px;"">First, Sarah <strong>chose what to do</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>remembered something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>choosing what to do</strong> made her <strong>remember something</strong>?</span></p>","88","html-slider-response","16","2.0.0","197569","pilot_w9ul6gfmx6","","","","50","choose what to do","remember something","cognitive","cognitive","","","","","",""
"causal_trial_13","6724","<p style=""font-size: 32px;"">First, Sarah <strong>kicked something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>saw something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>kicking something</strong> made her <strong>see something</strong>?</span></p>","67","html-slider-response","17","2.0.0","204547","pilot_w9ul6gfmx6","","","","50","kick something","see something","physical","cognitive","","","","","",""
"causal_trial_14","12378","<p style=""font-size: 32px;"">First, Sarah <strong>felt tired</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling tired</strong> made her <strong>feel pain</strong>?</span></p>","50","html-slider-response","18","2.0.0","217178","pilot_w9ul6gfmx6","","","","50","feel tired","feel pain","physiological","physiological","","","","","",""
"causal_trial_15","20102","<p style=""font-size: 32px;"">First, Sarah <strong>jumped up and down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>jumping up and down</strong> made her <strong>feel scared</strong>?</span></p>","60","html-slider-response","19","2.0.0","237533","pilot_w9ul6gfmx6","","","","50","jump up and down","feel scared","physical","physiological","","","","","",""
"causal_trial_16","6275","<p style=""font-size: 32px;"">First, Sarah <strong>saw something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>took a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>seeing something</strong> made her <strong>take a walk</strong>?</span></p>","75","html-slider-response","20","2.0.0","244069","pilot_w9ul6gfmx6","","","","50","see something","take a walk","cognitive","physical","","","","","",""
"causal_trial_17","23387","<p style=""font-size: 32px;"">First, Sarah <strong>reached for something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>saw something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>reaching for something</strong> made her <strong>see something</strong>?</span></p>","80","html-slider-response","21","2.0.0","267715","pilot_w9ul6gfmx6","","","","50","reach for something","see something","physical","cognitive","","","","","",""
"causal_trial_18","8848","<p style=""font-size: 32px;"">First, Sarah <strong>kicked something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>remembered something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>kicking something</strong> made her <strong>remember something</strong>?</span></p>","32","html-slider-response","22","2.0.0","276816","pilot_w9ul6gfmx6","","","","50","kick something","remember something","physical","cognitive","","","","","",""
"attention_check_2","6079","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move slider to&nbsp;&nbsp;<strong>'Maybe yes'</strong></p>","74","html-slider-response","23","2.0.0","283147","pilot_w9ul6gfmx6","","","","50","","","","","false","","","","",""
"causal_trial_19","20203","<p style=""font-size: 32px;"">First, Sarah <strong>took a walk</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>sat down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>taking a walk</strong> made her <strong>sit down</strong>?</span></p>","85","html-slider-response","24","2.0.0","303603","pilot_w9ul6gfmx6","","","","50","take a walk","sit down","physical","physical","","","","","",""
"causal_trial_20","6769","<p style=""font-size: 32px;"">First, Sarah <strong>kicked something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>kicking something</strong> made her <strong>feel tired</strong>?</span></p>","35","html-slider-response","25","2.0.0","310638","pilot_w9ul6gfmx6","","","","50","kick something","feel tired","physical","physiological","","","","","",""
"causal_trial_21","51970","<p style=""font-size: 32px;"">First, Sarah <strong>felt hungry</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>chose what to do</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling hungry</strong> made her <strong>choose what to do</strong>?</span></p>","94","html-slider-response","26","2.0.0","362859","pilot_w9ul6gfmx6","","","","50","feel hungry","choose what to do","physiological","cognitive","","","","","",""
"causal_trial_22","53230","<p style=""font-size: 32px;"">First, Sarah <strong>saw something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>seeing something</strong> made her <strong>feel scared</strong>?</span></p>","90","html-slider-response","27","2.0.0","416353","pilot_w9ul6gfmx6","","","","50","see something","feel scared","cognitive","physiological","","","","","",""
"causal_trial_23","2743","<p style=""font-size: 32px;"">First, Sarah <strong>felt sick</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling sick</strong> made her <strong>feel pain</strong>?</span></p>","86","html-slider-response","28","2.0.0","419362","pilot_w9ul6gfmx6","","","","50","feel sick","feel pain","physiological","physiological","","","","","",""
"causal_trial_24","4027","<p style=""font-size: 32px;"">First, Sarah <strong>felt sick</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling sick</strong> made her <strong>feel scared</strong>?</span></p>","92","html-slider-response","29","2.0.0","423647","pilot_w9ul6gfmx6","","","","50","feel sick","feel scared","physiological","physiological","","","","","",""
"causal_trial_25","3534","<p style=""font-size: 32px;"">First, Sarah <strong>sat down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>sitting down</strong> made her <strong>feel sick</strong>?</span></p>","22","html-slider-response","30","2.0.0","427446","pilot_w9ul6gfmx6","","","","50","sit down","feel sick","physical","physiological","","","","","",""
"causal_trial_26","5525","<p style=""font-size: 32px;"">First, Sarah <strong>felt scared</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>thought about something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling scared</strong> made her <strong>think about something</strong>?</span></p>","89","html-slider-response","31","2.0.0","433229","pilot_w9ul6gfmx6","","","","50","feel scared","think about something","physiological","cognitive","","","","","",""
"causal_trial_27","3995","<p style=""font-size: 32px;"">First, Sarah <strong>reached for something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>chose what to do</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>reaching for something</strong> made her <strong>choose what to do</strong>?</span></p>","84","html-slider-response","32","2.0.0","437478","pilot_w9ul6gfmx6","","","","50","reach for something","choose what to do","physical","cognitive","","","","","",""
"attention_check_3","4504","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move slider all the way to the&nbsp;&nbsp;<strong>right</strong></p>","100","html-slider-response","33","2.0.0","442233","pilot_w9ul6gfmx6","","","","50","","","","","false","","","","",""
"causal_trial_28","5515","<p style=""font-size: 32px;"">First, Sarah <strong>felt hungry</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>jumped up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling hungry</strong> made her <strong>jump up and down</strong>?</span></p>","59","html-slider-response","34","2.0.0","448003","pilot_w9ul6gfmx6","","","","50","feel hungry","jump up and down","physiological","physical","","","","","",""
"causal_trial_29","3248","<p style=""font-size: 32px;"">First, Sarah <strong>saw something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>jumped up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>seeing something</strong> made her <strong>jump up and down</strong>?</span></p>","53","html-slider-response","35","2.0.0","451503","pilot_w9ul6gfmx6","","","","50","see something","jump up and down","cognitive","physical","","","","","",""
"causal_trial_30","6175","<p style=""font-size: 32px;"">First, Sarah <strong>kicked something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>sat down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>kicking something</strong> made her <strong>sit down</strong>?</span></p>","34","html-slider-response","36","2.0.0","457945","pilot_w9ul6gfmx6","","","","50","kick something","sit down","physical","physical","","","","","",""
"causal_trial_31","28430","<p style=""font-size: 32px;"">First, Sarah <strong>remembered something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>remembering something</strong> made her <strong>feel scared</strong>?</span></p>","89","html-slider-response","37","2.0.0","486627","pilot_w9ul6gfmx6","","","","50","remember something","feel scared","cognitive","physiological","","","","","",""
"causal_trial_32","2663","<p style=""font-size: 32px;"">First, Sarah <strong>jumped up and down</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>jumping up and down</strong> made her <strong>feel pain</strong>?</span></p>","68","html-slider-response","38","2.0.0","489542","pilot_w9ul6gfmx6","","","","50","jump up and down","feel pain","physical","physiological","","","","","",""
"causal_trial_33","5650","<p style=""font-size: 32px;"">First, Sarah <strong>remembered something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>remembering something</strong> made her <strong>feel tired</strong>?</span></p>","68","html-slider-response","39","2.0.0","495444","pilot_w9ul6gfmx6","","","","50","remember something","feel tired","cognitive","physiological","","","","","",""
"causal_trial_34","5346","<p style=""font-size: 32px;"">First, Sarah <strong>reached for something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>kicked something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>reaching for something</strong> made her <strong>kick something</strong>?</span></p>","75","html-slider-response","40","2.0.0","501044","pilot_w9ul6gfmx6","","","","50","reach for something","kick something","physical","physical","","","","","",""
"causal_trial_35","4377","<p style=""font-size: 32px;"">First, Sarah <strong>heard something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt hungry</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>hearing something</strong> made her <strong>feel hungry</strong>?</span></p>","61","html-slider-response","41","2.0.0","505677","pilot_w9ul6gfmx6","","","","50","hear something","feel hungry","cognitive","physiological","","","","","",""
"causal_trial_36","10756","<p style=""font-size: 32px;"">First, Sarah <strong>chose what to do</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>sat down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>choosing what to do</strong> made her <strong>sit down</strong>?</span></p>","73","html-slider-response","42","2.0.0","516690","pilot_w9ul6gfmx6","","","","50","choose what to do","sit down","cognitive","physical","","","","","",""
"causal_trial_37","45283","<p style=""font-size: 32px;"">First, Sarah <strong>thought about something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>remembered something</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>thinking about something</strong> made her <strong>remember something</strong>?</span></p>","84","html-slider-response","43","2.0.0","562225","pilot_w9ul6gfmx6","","","","50","think about something","remember something","cognitive","cognitive","","","","","",""
"causal_trial_38","37741","<p style=""font-size: 32px;"">First, Sarah <strong>felt hungry</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling hungry</strong> made her <strong>feel pain</strong>?</span></p>","78","html-slider-response","44","2.0.0","600226","pilot_w9ul6gfmx6","","","","50","feel hungry","feel pain","physiological","physiological","","","","","",""
"causal_trial_39","2686","<p style=""font-size: 32px;"">First, Sarah <strong>chose what to do</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>choosing what to do</strong> made her <strong>feel pain</strong>?</span></p>","32","html-slider-response","45","2.0.0","603179","pilot_w9ul6gfmx6","","","","50","choose what to do","feel pain","cognitive","physiological","","","","","",""
"causal_trial_40","4300","<p style=""font-size: 32px;"">First, Sarah <strong>kicked something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>took a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>kicking something</strong> made her <strong>take a walk</strong>?</span></p>","43","html-slider-response","46","2.0.0","607745","pilot_w9ul6gfmx6","","","","50","kick something","take a walk","physical","physical","","","","","",""
"causal_trial_41","3716","<p style=""font-size: 32px;"">First, Sarah <strong>thought about something</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>jumped up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>thinking about something</strong> made her <strong>jump up and down</strong>?</span></p>","77","html-slider-response","47","2.0.0","611716","pilot_w9ul6gfmx6","","","","50","think about something","jump up and down","cognitive","physical","","","","","",""
"causal_trial_42","5677","<p style=""font-size: 32px;"">First, Sarah <strong>felt sick</strong>.
                   <span style=""font-size: 32px"">Then, she <strong>felt tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">Do you think that <strong>feeling sick</strong> made her <strong>feel tired</strong>?</span></p>","63","html-slider-response","48","2.0.0","617647","pilot_w9ul6gfmx6","","","","50","feel sick","feel tired","physiological","physiological","","","","","",""
"","1687","","","instructions","49","2.0.0","619600","pilot_w9ul6gfmx6","","","[{""page_index"":0,""viewing_time"":1687}]","","","","","","","","","","",""
"demographics_survey","9167","","{""feedback"":"""",""age"":""24"",""gender"":""Male"",""other_gender"":"""",""race"":""Black/African American"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","survey-html-form","50","2.0.0","629020","pilot_w9ul6gfmx6","","","","","","","","","","","24","Non-Hispanic","Male","Black/African American"
